mhoefs_08_279_15.cpp,1,125,20,102,6,21,3.78,17.00,4.86,0.82,102,6,21
Willux89_12_18572_35.cpp,1,38,17,36,0,2,18.00,0.00,18.00,0.95,36,0,2
tkociumaka_12_15966_27.cpp,1,66,16,60,0,6,10.00,0.00,10.00,0.91,60,0,6
Soyoja_09_2791_9.cpp,1,123,13,101,5,18,4.39,20.20,5.61,0.82,101,5,18
ma5termind_09_15924_66.cpp,1,127,22,115,0,12,9.58,0.00,9.58,0.91,115,0,12
pankajsharma83_10_17828_76.cpp,1,45,14,44,1,0,44.00,44.00,0.00,0.98,44,1,0
ThinkFly_13_7901_115.cpp,1,72,19,70,0,2,35.00,0.00,35.00,0.97,70,0,2
NAFIS_13_8518_115.cpp,1,143,29,113,23,7,3.77,4.91,16.14,0.79,113,23,7
leiwang_12_15575_41.c,1,52,18,50,0,2,25.00,0.00,25.00,0.96,50,0,2
radical_10_17034_43.cpp,1,44,17,36,0,8,4.50,0.00,4.50,0.82,36,0,8
MaximusCranius_10_2091_43.cpp,1,27,28,26,0,1,26.00,0.00,26.00,0.96,26,0,1
Aleks_11_7482_70.cpp,1,56,22,51,2,3,10.20,25.50,17.00,0.91,51,2,3
Hachimori_08_4877_40.cc,1,47,17,37,0,10,3.70,0.00,3.70,0.79,37,0,10
ChrisBen_10_7413_43.cpp,1,207,17,107,41,60,1.06,2.61,1.78,0.52,107,41,60
xiaoqiang_10_2027_43.cpp,1,81,19,74,0,7,10.57,0.00,10.57,0.91,74,0,7
Folery_09_18899_49.cc,1,92,19,70,7,15,3.18,10.00,4.67,0.76,70,7,15
ir5_11_3578_80.cpp,1,66,26,55,5,6,5.00,11.00,9.17,0.83,55,5,6
Pilenatora_13_7254_8.cpp,1,54,18,51,0,3,17.00,0.00,17.00,0.94,51,0,3
leyuan_09_8893_99.cpp,1,73,13,70,0,3,23.33,0.00,23.33,0.96,70,0,3
miggy_13_11107_80.cpp,1,127,17,73,30,24,1.35,2.43,3.04,0.57,73,30,24
amirka_14_13572_74.cpp,1,29,16,25,0,4,6.25,0.00,6.25,0.86,25,0,4
zhuowei_12_14296_45.cpp,1,106,20,84,6,16,3.82,14.00,5.25,0.79,84,6,16
tectej_12_18361_60.cpp,1,67,20,53,9,5,3.79,5.89,10.60,0.79,53,9,5
Yasith_11_1054_28.cpp,1,113,18,88,0,25,3.52,0.00,3.52,0.78,88,0,25
Claygirl_12_13506_60.cpp,1,24,17,20,0,4,5.00,0.00,5.00,0.83,20,0,4
jingtra_13_6623_115.cpp,1,107,21,83,1,23,3.46,83.00,3.61,0.78,83,1,23
Nish_12_13636_60.cpp,1,38,11,33,0,5,6.60,0.00,6.60,0.87,33,0,5
ChromeFish_13_5265_115.cpp,1,72,14,72,0,0,0.00,0.00,0.00,1.00,72,0,0
TonyHo_09_7028_16.cpp,1,45,20,45,0,0,0.00,0.00,0.00,1.00,45,0,0
Liker_09_17040_99.c,1,65,21,62,2,3,12.40,31.00,20.67,0.95,62,2,3
felixh_09_11460_99.cpp,1,30,20,28,0,2,14.00,0.00,14.00,0.93,28,0,2
CarlVanDerTas_12_2787_45.cpp,1,79,16,63,2,14,3.94,31.50,4.50,0.80,63,2,14
m321_10_8607_22.cpp,1,104,16,91,2,11,7.00,45.50,8.27,0.88,91,2,11
Deetz_09_18077_99.cc,1,39,17,37,0,2,18.50,0.00,18.50,0.95,37,0,2
grafdan_13_5187_46.cpp,1,27,11,22,0,5,4.40,0.00,4.40,0.81,22,0,5
Progbeat_08_732_22.cpp,1,104,22,95,0,9,10.56,0.00,10.56,0.91,95,0,9
Popocatepetl_09_18807_99.cpp,1,107,15,97,0,10,9.70,0.00,9.70,0.91,97,0,10
FreePalestine_12_13983_10.cpp,1,116,18,95,4,17,4.52,23.75,5.59,0.82,95,4,17
xentronium_12_18173_60.cpp,1,55,22,53,0,2,26.50,0.00,26.50,0.96,53,0,2
WtbH_08_3155_30.cpp,1,72,20,65,0,7,9.29,0.00,9.29,0.90,65,0,7
sidgup_09_18011_68.cpp,1,85,14,73,0,12,6.08,0.00,6.08,0.86,73,0,12
Nicolas16_13_4290_190.cpp,1,58,15,50,0,8,6.25,0.00,6.25,0.86,50,0,8
Lunarmony_13_10288_46.cpp,1,92,24,85,0,7,12.14,0.00,12.14,0.92,85,0,7
manu.reddy_09_18794_48.cpp,1,50,16,48,2,0,24.00,24.00,0.00,0.96,48,2,0
Vitaliy_13_5059_135.c,1,40,19,37,0,3,12.33,0.00,12.33,0.93,37,0,3
xcwgf666_13_7534_40.cpp,1,65,18,59,0,6,9.83,0.00,9.83,0.91,59,0,6
palakj_14_1258_55.cpp,1,73,16,73,0,0,0.00,0.00,0.00,1.00,73,0,0
Progbeat_11_1246_40.cpp,1,94,18,82,4,8,6.83,20.50,10.25,0.87,82,4,8
Jesus.Mesias_13_5300_15.cpp,1,99,18,75,15,9,3.12,5.00,8.33,0.76,75,15,9
depl20982_13_14139_40.cpp,1,74,23,70,0,4,17.50,0.00,17.50,0.95,70,0,4
elitecoder87_14_12005_39.c,1,28,11,24,0,4,6.00,0.00,6.00,0.86,24,0,4
zendo_11_7679_28.cpp,1,94,12,82,0,12,6.83,0.00,6.83,0.87,82,0,12
dooz_12_10031_28.cpp,1,70,19,56,1,13,4.00,56.00,4.31,0.80,56,1,13
HIR180_13_6480_115.cpp,1,79,20,79,0,0,0.00,0.00,0.00,1.00,79,0,0
parenti_10_10558_33.cpp,1,19,16,17,0,2,8.50,0.00,8.50,0.89,17,0,2
CharlesC_09_18556_45.cpp,1,68,13,53,5,10,3.53,10.60,5.30,0.78,53,5,10
Pulin_12_1846_60.cpp,1,45,11,43,0,2,21.50,0.00,21.50,0.96,43,0,2
hujiafeng_10_8079_76.cpp,1,23,21,22,0,1,22.00,0.00,22.00,0.96,22,0,1
Zafar_12_9063_28.cpp,1,245,30,188,38,34,2.61,4.95,5.53,0.77,188,38,34
pranavm_14_14230_25.cpp,1,54,17,40,6,8,2.86,6.67,5.00,0.74,40,6,8
dyukha_11_4013_75.cpp,1,155,17,143,0,12,11.92,0.00,11.92,0.92,143,0,12
fatline_12_831_35.c,1,81,17,58,3,20,2.52,19.33,2.90,0.72,58,3,20
Louty_10_7364_56.cpp,1,84,20,76,2,6,9.50,38.00,12.67,0.90,76,2,6
NARUTOACM_13_14498_64.cpp,1,80,24,76,0,4,19.00,0.00,19.00,0.95,76,0,4
snasscha_14_12754_30.cpp,1,51,22,44,3,4,6.29,14.67,11.00,0.86,44,3,4
WIJ_14_14661_39.cpp,1,56,14,39,0,17,2.29,0.00,2.29,0.70,39,0,17
dkcyywwh_10_2984_26.cpp,1,236,19,231,2,3,46.20,115.50,77.00,0.98,231,2,3
rafalm_10_9534_66.cpp,1,54,10,44,0,10,4.40,0.00,4.40,0.81,44,0,10
Odi_09_18177_53.cpp,1,209,15,89,0,120,0.74,0.00,0.74,0.43,89,0,120
cheshire.cat_13_5526_38.cc,1,126,14,101,3,22,4.04,33.67,4.59,0.80,101,3,22
DeimonDB_09_14167_50.cpp,1,64,17,42,3,19,1.91,14.00,2.21,0.66,42,3,19
ms.pacman_11_14429_35.cpp,1,87,13,70,2,15,4.12,35.00,4.67,0.80,70,2,15
tamara_11_7908_100.cpp,1,80,16,79,0,1,79.00,0.00,79.00,0.99,79,0,1
prav90_09_16052_48.cpp,1,76,17,62,5,9,4.43,12.40,6.89,0.82,62,5,9
yyysb_12_8856_63.cpp,1,71,20,67,0,4,16.75,0.00,16.75,0.94,67,0,4
Ajayprabhu_14_13366_55.cpp,1,59,21,50,1,8,5.56,50.00,6.25,0.85,50,1,8
fae_12_18342_14.cpp,1,84,20,84,0,0,0.00,0.00,0.00,1.00,84,0,0
ms.pacman_12_14078_35.cpp,1,69,14,60,1,8,6.67,60.00,7.50,0.87,60,1,8
piklu_10_7759_66.cpp,1,25,14,21,0,4,5.25,0.00,5.25,0.84,21,0,4
Henk_10_7844_43.cpp,1,42,22,39,0,3,13.00,0.00,13.00,0.93,39,0,3
Jesus.Mesias_09_3522_99.cpp,1,90,16,81,0,9,9.00,0.00,9.00,0.90,81,0,9
asabdo_09_6151_27.cpp,1,58,13,53,1,4,10.60,53.00,13.25,0.91,53,1,4
xcwgf666_12_6205_35.cpp,1,48,23,43,2,4,7.17,21.50,10.75,0.90,43,2,4
tripples_13_2188_20.cpp,1,47,23,39,7,1,4.88,5.57,39.00,0.83,39,7,1
natalia_11_10275_100.cpp,1,118,16,98,0,20,4.90,0.00,4.90,0.83,98,0,20
youngxiao_09_10678_38.cpp,1,93,13,89,0,4,22.25,0.00,22.25,0.96,89,0,4
tsun_09_6264_99.cpp,1,86,15,71,0,15,4.73,0.00,4.73,0.83,71,0,15
rajat.ag12_09_16713_99.cpp,1,62,17,57,0,5,11.40,0.00,11.40,0.92,57,0,5
Nish_13_13801_75.cpp,1,46,11,42,0,4,10.50,0.00,10.50,0.91,42,0,4
fae_10_17695_39.cpp,1,81,15,77,3,2,15.40,25.67,38.50,0.95,77,3,2
yakumo42_11_8289_35.cpp,1,161,16,132,6,23,4.55,22.00,5.74,0.82,132,6,23
rajat.ag12_09_16707_99.cpp,1,105,16,96,2,7,10.67,48.00,13.71,0.91,96,2,7
sidky_10_9246_17.cpp,1,107,15,83,4,20,3.46,20.75,4.15,0.78,83,4,20
tia_09_19086_76.cpp,1,103,11,89,4,10,6.36,22.25,8.90,0.86,89,4,10
aboulkheir_12_16008_63.cpp,1,146,17,117,0,29,4.03,0.00,4.03,0.80,117,0,29
Nalo_12_8242_45.cpp,1,56,17,45,1,10,4.09,45.00,4.50,0.80,45,1,10
scobo_14_15912_55.cpp,1,62,26,56,2,4,9.33,28.00,14.00,0.90,56,2,4
BlueGene_12_2521_27.cpp,1,72,18,61,4,7,5.55,15.25,8.71,0.85,61,4,7
ColtonPhillips_10_17373_100.cpp,1,51,22,41,5,5,4.10,8.20,8.20,0.80,41,5,5
Brazen_12_18412_14.cpp,1,42,18,42,0,0,0.00,0.00,0.00,1.00,42,0,0
josephlee94_10_14137_53.cpp,1,218,17,155,13,50,2.46,11.92,3.10,0.71,155,13,50
AntiMatter_08_2475_47.cc,1,52,15,44,0,8,5.50,0.00,5.50,0.85,44,0,8
ankcoder_12_6233_35.cpp,1,37,17,33,0,4,8.25,0.00,8.25,0.89,33,0,4
RegalSkeppet_13_13469_19.cpp,1,64,23,57,0,7,8.14,0.00,8.14,0.89,57,0,7
romanebg_13_14339_22.cpp,1,67,15,64,0,3,21.33,0.00,21.33,0.96,64,0,3
muca_09_2820_66.c,1,49,15,39,0,10,3.90,0.00,3.90,0.80,39,0,10
biscuit_13_12699_70.cpp,1,99,20,85,1,13,6.07,85.00,6.54,0.86,85,1,13
Kamilz_11_1735_35.cpp,1,97,29,81,0,16,5.06,0.00,5.06,0.84,81,0,16
Folery_09_18891_99.cc,1,121,18,102,6,13,5.37,17.00,7.85,0.84,102,6,13
MarsPig_12_17274_20.cpp,1,59,19,57,0,2,28.50,0.00,28.50,0.97,57,0,2
superc_12_14015_15.cpp,1,31,18,28,0,3,9.33,0.00,9.33,0.90,28,0,3
Nikishin_10_17418_43.cpp,1,56,23,51,0,5,10.20,0.00,10.20,0.91,51,0,5
Eryx_10_3245_99.cpp,1,45,23,32,3,10,2.46,10.67,3.20,0.71,32,3,10
ebr_13_14260_40.cpp,1,81,20,53,18,10,1.89,2.94,5.30,0.65,53,18,10
byf_10_14709_76.cpp,1,49,16,45,2,2,11.25,22.50,22.50,0.92,45,2,2
zendo_11_7670_70.cpp,1,74,14,66,0,8,8.25,0.00,8.25,0.89,66,0,8
ColtonPhillips_10_17374_100.cpp,1,72,25,60,7,5,5.00,8.57,12.00,0.83,60,7,5
fan130_11_4152_70.c,1,52,24,44,0,8,5.50,0.00,5.50,0.85,44,0,8
leefour_10_6431_33.cpp,1,19,19,18,0,1,18.00,0.00,18.00,0.95,18,0,1
jeoo_11_3864_20.cpp,1,50,19,41,0,9,4.56,0.00,4.56,0.82,41,0,9
ByStander_13_9891_80.cpp,1,131,17,96,3,32,2.74,32.00,3.00,0.73,96,3,32
edeng_10_17587_76.cpp,1,124,20,93,1,30,3.00,93.00,3.10,0.75,93,1,30
happybin_13_9466_8.cpp,1,172,19,162,5,8,12.46,32.40,20.25,0.94,162,5,8
Fyc_12_19224_27.cpp,1,38,22,35,0,3,11.67,0.00,11.67,0.92,35,0,3
Tigersquall96_14_2035_6.cpp,1,74,41,65,6,5,5.91,10.83,13.00,0.88,65,6,5
lcqbest_09_6063_27.cpp,1,56,17,55,0,1,55.00,0.00,55.00,0.98,55,0,1
andres3_09_15003_49.cpp,1,103,16,61,23,19,1.45,2.65,3.21,0.59,61,23,19
fan130_11_4144_70.c,1,74,23,66,0,8,8.25,0.00,8.25,0.89,66,0,8
r2jitu_09_4588_56.c,1,53,14,46,1,6,6.57,46.00,7.67,0.87,46,1,6
dyukha_09_2945_35.cpp,1,107,24,96,3,8,8.73,32.00,12.00,0.90,96,3,8
zer0nes_12_16440_53.cpp,1,182,17,148,8,26,4.35,18.50,5.69,0.81,148,8,26
yessit_08_6186_40.cpp,1,78,15,73,0,5,14.60,0.00,14.60,0.94,73,0,5
felixh_09_11467_99.cpp,1,46,20,39,0,7,5.57,0.00,5.57,0.85,39,0,7
luckyowen_09_7811_65.cpp,1,72,23,66,5,1,11.00,13.20,66.00,0.92,66,5,1
Reid_11_13815_75.cpp,1,60,17,57,0,3,19.00,0.00,19.00,0.95,57,0,3
ft.azadi_12_9360_60.cpp,1,57,19,56,0,1,56.00,0.00,56.00,0.98,56,0,1
fci.beta_11_9654_55.cpp,1,102,16,93,9,0,10.33,10.33,0.00,0.91,93,9,0
iceagecoming_09_12475_76.cpp,1,44,14,37,1,7,4.62,37.00,5.29,0.84,37,1,7
kpran_13_12015_170.c,1,164,14,137,0,27,5.07,0.00,5.07,0.84,137,0,27
BboyHashbrown_13_11320_40.cpp,1,70,18,60,3,7,6.00,20.00,8.57,0.86,60,3,7
KbsNaveen_12_14860_40.cpp,1,230,15,89,103,38,0.63,0.86,2.34,0.39,89,103,38
alvarolb_12_17287_6.cc,1,104,18,89,0,15,5.93,0.00,5.93,0.86,89,0,15
cmdrkeen_12_13066_60.cpp,1,26,14,23,0,3,7.67,0.00,7.67,0.88,23,0,3
yyysb_11_9898_100.cpp,1,64,19,55,8,1,6.11,6.88,55.00,0.86,55,8,1
Vijay.yadav_14_157_6.cpp,1,63,14,49,0,14,3.50,0.00,3.50,0.78,49,0,14
jtrask_13_14666_115.cpp,1,69,17,61,0,8,7.62,0.00,7.62,0.88,61,0,8
si14_09_19060_99.cpp,1,44,17,42,0,2,21.00,0.00,21.00,0.95,42,0,2
Cherry0804_11_6245_30.cpp,1,154,16,130,15,9,5.42,8.67,14.44,0.84,130,15,9
forthright48_14_14392_55.cpp,1,74,13,73,0,1,73.00,0.00,73.00,0.99,73,0,1
vanchope_09_17248_15.c,1,147,18,133,0,14,9.50,0.00,9.50,0.90,133,0,14
panyuchao_09_10878_49.cpp,1,49,18,46,0,3,15.33,0.00,15.33,0.94,46,0,3
daviduarte_12_11559_3.cpp,1,77,12,55,5,17,2.50,11.00,3.24,0.71,55,5,17
tuski_11_2671_20.cpp,1,86,14,80,0,6,13.33,0.00,13.33,0.93,80,0,6
shkoorah_10_5225_75.cpp,1,90,20,79,0,11,7.18,0.00,7.18,0.88,79,0,11
BlueGene_13_2814_80.cpp,1,71,26,66,2,3,13.20,33.00,22.00,0.93,66,2,3
Martynas_10_4112_33.cpp,1,16,16,16,0,0,0.00,0.00,0.00,1.00,16,0,0
goober_12_1398_41.c,1,52,15,48,0,4,12.00,0.00,12.00,0.92,48,0,4
Alexei.Kopylov_14_16031_46.cpp,1,113,16,102,1,10,9.27,102.00,10.20,0.90,102,1,10
bl1n_14_15720_34.cpp,1,65,16,62,0,3,20.67,0.00,20.67,0.95,62,0,3
shindannin_13_6864_24.cpp,1,141,15,122,2,17,6.42,61.00,7.18,0.87,122,2,17
edeng_10_17584_76.cpp,1,97,22,72,1,24,2.88,72.00,3.00,0.74,72,1,24
byf_10_14715_76.cpp,1,109,13,102,2,5,14.57,51.00,20.40,0.94,102,2,5
akhi.aka.g_12_8535_25.cpp,1,81,31,77,3,1,19.25,25.67,77.00,0.95,77,3,1
tvk_10_7288_76.cpp,1,48,22,43,0,5,8.60,0.00,8.60,0.90,43,0,5
hong_11_4101_70.cpp,1,103,22,81,2,20,3.68,40.50,4.05,0.79,81,2,20
mhoefs_10_389_66.cpp,1,60,17,44,3,14,2.59,14.67,3.14,0.73,44,3,14
manu.reddy_09_18788_35.cpp,1,91,15,84,5,2,12.00,16.80,42.00,0.92,84,5,2
xiaoX_12_17309_35.cpp,1,118,18,105,2,11,8.08,52.50,9.55,0.89,105,2,11
dyukha_09_2944_99.cpp,1,113,24,102,3,8,9.27,34.00,12.75,0.90,102,3,8
magicdlf_09_5232_99.cpp,1,93,12,83,3,7,8.30,27.67,11.86,0.89,83,3,7
rvel_14_16421_55.cpp,1,24,22,20,2,2,5.00,10.00,10.00,0.83,20,2,2
Rimas_09_5064_48.cpp,1,59,19,51,2,6,6.38,25.50,8.50,0.86,51,2,6
2hanson_14_15431_55.cpp,1,79,20,64,4,11,4.27,16.00,5.82,0.81,64,4,11
Martynas_12_5217_20.cpp,1,64,21,61,0,3,20.33,0.00,20.33,0.95,61,0,3
SteveSBK_12_18851_35.cpp,1,178,16,155,0,23,6.74,0.00,6.74,0.87,155,0,23
Nicolas16_12_3787_35.cpp,1,58,17,47,3,8,4.27,15.67,5.88,0.81,47,3,8
FarzF13_09_15622_99.cpp,1,83,16,71,1,11,5.92,71.00,6.45,0.86,71,1,11
UT.Niels_10_1734_43.cpp,1,48,14,42,3,3,7.00,14.00,14.00,0.88,42,3,3
Jasko_08_5587_55.cpp,1,110,16,84,0,26,3.23,0.00,3.23,0.76,84,0,26
amthabet_12_4463_63.cpp,1,106,19,84,3,19,3.82,28.00,4.42,0.79,84,3,19
jingtra_11_5926_20.cpp,1,69,13,51,0,18,2.83,0.00,2.83,0.74,51,0,18
Dieend_11_4883_28.cpp,1,85,18,73,9,3,6.08,8.11,24.33,0.86,73,9,3
Silphire_10_15809_76.cpp,1,18,16,14,0,4,3.50,0.00,3.50,0.78,14,0,4
eterXroc_13_5564_115.cpp,1,84,15,69,1,14,4.60,69.00,4.93,0.82,69,1,14
natalia_12_9169_18.cpp,1,78,15,64,0,14,4.57,0.00,4.57,0.82,64,0,14
Savior_08_6933_75.cpp,1,71,13,61,0,10,6.10,0.00,6.10,0.86,61,0,10
ekansh919_09_19274_99.cpp,1,70,18,66,0,4,16.50,0.00,16.50,0.94,66,0,4
Stratocoder_09_560_33.cpp,1,61,14,58,0,3,19.33,0.00,19.33,0.95,58,0,3
j3st3r_12_10650_35.c,1,91,12,91,0,0,0.00,0.00,0.00,1.00,91,0,0
ecanz_12_18061_60.cpp,1,60,12,46,1,13,3.29,46.00,3.54,0.77,46,1,13
Aleks_11_7523_18.cpp,1,67,19,64,0,3,21.33,0.00,21.33,0.96,64,0,3
Jonas_08_5891_55.cpp,1,144,28,131,5,8,10.08,26.20,16.38,0.91,131,5,8
roxkiller_12_16822_48.cc,1,40,18,34,1,5,5.67,34.00,6.80,0.85,34,1,5
wangyeweikuer_08_4335_50.cpp,1,73,16,73,2,0,36.50,36.50,0.00,1.00,73,2,0
BuaaBella_13_11475_33.cpp,1,37,17,36,0,1,36.00,0.00,36.00,0.97,36,0,1
ir5_12_3388_75.cpp,1,45,25,40,0,5,8.00,0.00,8.00,0.89,40,0,5
Oakani_12_10582_45.cpp,1,34,12,29,0,5,5.80,0.00,5.80,0.85,29,0,5
dyukha_12_3815_35.cpp,1,30,21,27,0,3,9.00,0.00,9.00,0.90,27,0,3
andres3_12_15658_14.cpp,1,51,16,46,1,4,9.20,46.00,11.50,0.90,46,1,4
wangyeweikuer_08_4339_50.cpp,1,73,15,73,2,0,36.50,36.50,0.00,1.00,73,2,0
tiger.2292_11_12484_55.cpp,1,90,18,68,5,17,3.09,13.60,4.00,0.76,68,5,17
Y13_13_261_80.cpp,1,73,30,66,6,2,8.25,11.00,33.00,0.90,66,6,2
BrokenWingAngel_11_7341_100.cpp,1,79,14,68,6,5,6.18,11.33,13.60,0.86,68,6,5
wym510_10_16079_99.cpp,1,17,15,14,0,3,4.67,0.00,4.67,0.82,14,0,3
leiz_09_7736_16.cpp,1,90,16,79,0,11,7.18,0.00,7.18,0.88,79,0,11
mhoefs_10_385_66.cpp,1,60,17,44,3,14,2.59,14.67,3.14,0.73,44,3,14
Mamsaac_12_17919_60.cpp,1,40,20,35,2,3,7.00,17.50,11.67,0.88,35,2,3
jonathanirvings_11_3923_28.cpp,1,68,17,64,1,3,16.00,64.00,21.33,0.94,64,1,3
nicon_12_17094_35.cpp,1,75,16,71,1,3,17.75,71.00,23.67,0.95,71,1,3
lostyzd_11_9951_100.cpp,1,32,24,31,0,1,31.00,0.00,31.00,0.97,31,0,1
untilfinal_11_6847_65.cpp,1,66,16,62,2,2,15.50,31.00,31.00,0.94,62,2,2
kelvinlau_12_6278_100.cc,1,51,19,47,0,4,11.75,0.00,11.75,0.92,47,0,4
rishabhsanklecha_10_14900_86.cpp,1,225,23,141,31,53,1.68,4.55,2.66,0.63,141,31,53
asterid_13_14673_40.cpp,1,161,21,126,20,18,3.32,6.30,7.00,0.78,126,20,18
Martynas_11_5367_70.cpp,1,27,15,27,0,0,0.00,0.00,0.00,1.00,27,0,0
cmdrkeen_12_13069_60.cpp,1,26,14,23,0,3,7.67,0.00,7.67,0.88,23,0,3
Migs_10_15112_40.cpp,1,130,19,125,5,2,17.86,25.00,62.50,0.96,125,5,2
srkoh87z_12_2765_40.cpp,1,112,17,79,10,23,2.39,7.90,3.43,0.71,79,10,23
necocen_09_4703_99.cpp,1,156,18,144,4,8,12.00,36.00,18.00,0.92,144,4,8
ir5_10_2682_99.cpp,1,43,19,37,0,6,6.17,0.00,6.17,0.86,37,0,6
Jonathan_13_12961_65.cpp,1,75,16,66,0,9,7.33,0.00,7.33,0.88,66,0,9
smkuls_10_14082_66.cpp,1,46,17,44,2,0,22.00,22.00,0.00,0.96,44,2,0
pankajsharma83_12_18510_40.cpp,1,44,18,40,1,4,8.00,40.00,10.00,0.91,40,1,4
nas123_08_5399_50.cpp,1,67,28,64,0,3,21.33,0.00,21.33,0.96,64,0,3
zer0nes_12_16434_50.cpp,1,131,19,102,4,25,3.52,25.50,4.08,0.78,102,4,25
winardi_11_14436_55.cpp,1,72,24,71,1,0,71.00,71.00,0.00,0.99,71,1,0
AntiMatter_14_4172_55.cpp,1,52,16,51,0,1,51.00,0.00,51.00,0.98,51,0,1
Eryx_10_3307_86.cpp,1,196,21,130,14,52,1.97,9.29,2.50,0.66,130,14,52
PiAnte28_12_9313_60.cpp,1,40,18,34,4,2,5.67,8.50,17.00,0.85,34,4,2
cedriclin_14_2168_61.cpp,1,52,18,37,9,6,2.47,4.11,6.17,0.71,37,9,6
renzodavid9_13_2454_40.cpp,1,74,23,70,0,4,17.50,0.00,17.50,0.95,70,0,4
arkar_09_10551_36.cc,1,99,20,82,4,13,4.82,20.50,6.31,0.83,82,4,13
Ajayprabhu_13_13147_28.cpp,1,112,19,87,9,16,3.48,9.67,5.44,0.78,87,9,16
rompel_13_1786_190.cpp,1,81,13,66,1,14,4.40,66.00,4.71,0.81,66,1,14
Gordov_08_5047_20.cpp,1,78,16,52,9,17,2.00,5.78,3.06,0.67,52,9,17
fudq_11_12659_20.cpp,1,83,17,81,0,2,40.50,0.00,40.50,0.98,81,0,2
iceagecoming_12_12652_16.cpp,1,662,14,589,17,64,7.27,34.65,9.20,0.89,589,17,64
si14_09_19067_99.cpp,1,29,19,28,0,1,28.00,0.00,28.00,0.97,28,0,1
cedriclin_14_2144_90.cpp,1,31,16,26,0,5,5.20,0.00,5.20,0.84,26,0,5
BenZ_14_15328_38.cpp,1,125,14,117,5,4,13.00,23.40,29.25,0.94,117,5,4
NAFIS_12_7239_35.cpp,1,99,20,97,0,2,48.50,0.00,48.50,0.98,97,0,2
XYYHun_12_18610_15.cpp,1,117,23,106,2,11,8.15,53.00,9.64,0.91,106,2,11
vlvovch_09_11363_56.cpp,1,61,18,58,0,3,19.33,0.00,19.33,0.95,58,0,3
gohome_11_10010_35.cpp,1,47,18,31,7,9,1.94,4.43,3.44,0.66,31,7,9
alvarolb_10_16654_66.cc,1,53,15,41,0,12,3.42,0.00,3.42,0.77,41,0,12
jkhan_12_18451_63.cpp,1,114,28,100,0,14,7.14,0.00,7.14,0.88,100,0,14
nishant92_13_7176_20.cpp,1,260,22,240,0,20,12.00,0.00,12.00,0.92,240,0,20
eng.mmarouf_12_18256_60.cpp,1,78,18,74,1,3,18.50,74.00,24.67,0.95,74,1,3
marspeople_10_9742_66.cpp,1,54,22,43,0,11,3.91,0.00,3.91,0.80,43,0,11
ankuagarwal_12_2127_60.cpp,1,26,21,22,2,2,5.50,11.00,11.00,0.85,22,2,2
SoCalledName_11_9760_55.cpp,1,66,19,63,0,3,21.00,0.00,21.00,0.95,63,0,3
Adil17_14_173_55.cpp,1,70,17,60,0,10,6.00,0.00,6.00,0.86,60,0,10
Ishida_08_5613_50.c,1,56,16,51,0,5,10.20,0.00,10.20,0.91,51,0,5
jorshua_09_15505_44.cpp,1,56,16,49,2,5,7.00,24.50,9.80,0.88,49,2,5
Huanlian_11_6053_18.cpp,1,53,21,46,2,5,6.57,23.00,9.20,0.87,46,2,5
ir5_10_2745_34.cpp,1,63,22,58,0,5,11.60,0.00,11.60,0.92,58,0,5
Jasko_09_5954_99.cpp,1,53,16,37,0,16,2.31,0.00,2.31,0.70,37,0,16
hillboy_11_6645_28.cpp,1,81,12,75,0,6,12.50,0.00,12.50,0.93,75,0,6
Ygge_09_7224_21.cpp,1,39,16,36,1,2,12.00,36.00,18.00,0.92,36,1,2
kolmant_13_14692_22.cpp,1,57,19,55,0,2,27.50,0.00,27.50,0.96,55,0,2
iceagecoming_12_12649_16.cpp,1,57,17,49,0,8,6.12,0.00,6.12,0.86,49,0,8
jeoo_09_2862_99.cpp,1,58,16,51,3,4,7.29,17.00,12.75,0.88,51,3,4
japa_10_15030_76.cpp,1,80,14,72,0,8,9.00,0.00,9.00,0.90,72,0,8
meret_10_10404_95.cpp,1,69,21,63,0,6,10.50,0.00,10.50,0.91,63,0,6
Pulin_12_1839_60.cpp,1,38,11,33,0,5,6.60,0.00,6.60,0.87,33,0,5
dyukha_13_4351_115.cpp,1,58,19,52,0,6,8.67,0.00,8.67,0.90,52,0,6
ani1985_14_16302_36.cpp,1,131,12,78,4,51,1.42,19.50,1.53,0.60,78,4,51
lock_10_11500_43.cpp,1,24,13,20,0,4,5.00,0.00,5.00,0.83,20,0,4
diegoc_10_17885_99.cpp,1,84,23,78,5,1,13.00,15.60,78.00,0.93,78,5,1
Witalia_13_6716_190.cpp,1,113,21,95,4,14,5.28,23.75,6.79,0.84,95,4,14
rishabhsanklecha_10_14897_86.cpp,1,234,20,171,13,51,2.67,13.15,3.35,0.73,171,13,51
anuj12_13_5864_115.cpp,1,73,16,71,0,2,35.50,0.00,35.50,0.97,71,0,2
phidnight_09_16683_99.cpp,1,63,20,59,2,2,14.75,29.50,29.50,0.94,59,2,2
Gilgamesh_12_12690_53.cpp,1,96,22,73,3,20,3.17,24.33,3.65,0.76,73,3,20
zbsz_12_19051_27.cc,1,86,18,81,0,5,16.20,0.00,16.20,0.94,81,0,5
hujiafeng_12_9347_27.cpp,1,61,21,59,0,2,29.50,0.00,29.50,0.97,59,0,2
nielsrobin_09_14173_33.cpp,1,112,20,64,19,29,1.33,3.37,2.21,0.57,64,19,29
